dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1830-02-01,22.317,1.905,Ahmadabad,India,23.31N,72.52E
1830-03-01,25.689,1.85,Ahmadabad,India,23.31N,72.52E
1830-04-01,30.628,1.805,Ahmadabad,India,23.31N,72.52E
1830-05-01,31.246,1.835,Ahmadabad,India,23.31N,72.52E
1830-06-01,31.329,2.353,Ahmadabad,India,23.31N,72.52E
1830-07-01,29.205,1.885,Ahmadabad,India,23.31N,72.52E
1830-08-01,26.765,1.82,Ahmadabad,India,23.31N,72.52E
1830-09-01,26.462,1.949,Ahmadabad,India,23.31N,72.52E
1830-10-01,26.342,2.571,Ahmadabad,India,23.31N,72.52E
1830-11-01,25.42,2.023,Ahmadabad,India,23.31N,72.52E
1830-12-01,21.353,2.024,Ahmadabad,India,23.31N,72.52E
1831-01-01,19.145,2.297,Ahmadabad,India,23.31N,72.52E
1831-02-01,21.485,3.775,Ahmadabad,India,23.31N,72.52E
1831-03-01,26.135,3.026,Ahmadabad,India,23.31N,72.52E
1831-04-01,29.743,1.628,Ahmadabad,India,23.31N,72.52E
1831-05-01,32.989,2.414,Ahmadabad,India,23.31N,72.52E
1831-06-01,31.87,2.107,Ahmadabad,India,23.31N,72.52E
1831-07-01,28.037,1.719,Ahmadabad,India,23.31N,72.52E
1831-08-01,26.159,1.604,Ahmadabad,India,23.31N,72.52E
1831-09-01,25.974,1.524,Ahmadabad,India,23.31N,72.52E
1831-10-01,25.988,1.769,Ahmadabad,India,23.31N,72.52E
1831-11-01,22.952,3.902,Ahmadabad,India,23.31N,72.52E
1831-12-01,19.621,3.133,Ahmadabad,India,23.31N,72.52E
1832-01-01,18.712,1.992,Ahmadabad,India,23.31N,72.52E
1832-02-01,20.655,2.246,Ahmadabad,India,23.31N,72.52E
1832-03-01,26.165,2.11,Ahmadabad,India,23.31N,72.52E
1832-04-01,30.585,2.921,Ahmadabad,India,23.31N,72.52E
1832-05-01,32.957,2.194,Ahmadabad,India,23.31N,72.52E
1832-06-01,,,Ahmadabad,India,23.31N,72.52E
1832-07-01,28.765,2.203,Ahmadabad,India,23.31N,72.52E
1832-08-01,26.461,2.093,Ahmadabad,India,23.31N,72.52E
1832-09-01,26.173,1.991,Ahmadabad,India,23.31N,72.52E
1832-10-01,26.336,2.189,Ahmadabad,India,23.31N,72.52E
1832-11-01,23.13,1.624,Ahmadabad,India,23.31N,72.52E
1832-12-01,,,Ahmadabad,India,23.31N,72.52E
1833-01-01,19.565,2.577,Ahmadabad,India,23.31N,72.52E
1833-02-01,21.777,1.812,Ahmadabad,India,23.31N,72.52E
1833-03-01,25.617,2.407,Ahmadabad,India,23.31N,72.52E
1833-04-01,30.019,1.814,Ahmadabad,India,23.31N,72.52E
1833-05-01,32.252,1.662,Ahmadabad,India,23.31N,72.52E
1833-06-01,31.645,1.784,Ahmadabad,India,23.31N,72.52E
1833-07-01,28.578,1.645,Ahmadabad,India,23.31N,72.52E
1833-08-01,26.521,1.559,Ahmadabad,India,23.31N,72.52E
1833-09-01,26.803,1.472,Ahmadabad,India,23.31N,72.52E
1833-10-01,26.067,1.613,Ahmadabad,India,23.31N,72.52E
1833-11-01,24.675,1.87,Ahmadabad,India,23.31N,72.52E
1833-12-01,20.685,2.337,Ahmadabad,India,23.31N,72.52E
1834-01-01,17.97,1.967,Ahmadabad,India,23.31N,72.52E
1834-02-01,21.568,2.26,Ahmadabad,India,23.31N,72.52E
1834-03-01,26.493,2.314,Ahmadabad,India,23.31N,72.52E
1834-04-01,29.938,2.188,Ahmadabad,India,23.31N,72.52E
1834-05-01,33.324,1.573,Ahmadabad,India,23.31N,72.52E
1834-06-01,31.147,2.225,Ahmadabad,India,23.31N,72.52E
1834-07-01,28.307,1.621,Ahmadabad,India,23.31N,72.52E
1834-08-01,26.788,1.377,Ahmadabad,India,23.31N,72.52E
1834-09-01,27.266,2.1,Ahmadabad,India,23.31N,72.52E
1834-10-01,26.527,1.397,Ahmadabad,India,23.31N,72.52E
1834-11-01,24.426,1.996,Ahmadabad,India,23.31N,72.52E
1834-12-01,20.898,1.581,Ahmadabad,India,23.31N,72.52E
1835-01-01,19.784,2.024,Ahmadabad,India,23.31N,72.52E
1835-02-01,21.567,2.122,Ahmadabad,India,23.31N,72.52E
1835-03-01,25.226,1.785,Ahmadabad,India,23.31N,72.52E
1835-04-01,29.407,2.107,Ahmadabad,India,23.31N,72.52E
1835-05-01,31.569,1.412,Ahmadabad,India,23.31N,72.52E
1835-06-01,30.347,1.794,Ahmadabad,India,23.31N,72.52E
1835-07-01,27.484,1.75,Ahmadabad,India,23.31N,72.52E
1835-08-01,25.847,1.427,Ahmadabad,India,23.31N,72.52E
1835-09-01,25.979,1.574,Ahmadabad,India,23.31N,72.52E
1835-10-01,25.862,1.452,Ahmadabad,India,23.31N,72.52E
1835-11-01,22.527,1.69,Ahmadabad,India,23.31N,72.52E
1835-12-01,18.78,1.72,Ahmadabad,India,23.31N,72.52E
1836-01-01,18.923,1.44,Ahmadabad,India,23.31N,72.52E
1836-02-01,21.139,1.782,Ahmadabad,India,23.31N,72.52E
1836-03-01,25.835,1.781,Ahmadabad,India,23.31N,72.52E
1836-04-01,29.55,1.574,Ahmadabad,India,23.31N,72.52E
1836-05-01,32.249,1.71,Ahmadabad,India,23.31N,72.52E
1836-06-01,31.297,1.455,Ahmadabad,India,23.31N,72.52E
1836-07-01,28.185,1.591,Ahmadabad,India,23.31N,72.52E
1836-08-01,26.148,1.568,Ahmadabad,India,23.31N,72.52E
1836-09-01,26.848,1.978,Ahmadabad,India,23.31N,72.52E
1836-10-01,26.905,3.67,Ahmadabad,India,23.31N,72.52E
1836-11-01,22.877,1.902,Ahmadabad,India,23.31N,72.52E
1836-12-01,20.266,2.117,Ahmadabad,India,23.31N,72.52E
1837-01-01,19.538,2.028,Ahmadabad,India,23.31N,72.52E
1837-02-01,21.904,1.797,Ahmadabad,India,23.31N,72.52E
1837-03-01,25.125,2.168,Ahmadabad,India,23.31N,72.52E
1837-04-01,28.828,1.77,Ahmadabad,India,23.31N,72.52E
1837-05-01,31.421,1.634,Ahmadabad,India,23.31N,72.52E
1837-06-01,30.744,1.792,Ahmadabad,India,23.31N,72.52E
1837-07-01,28.164,1.44,Ahmadabad,India,23.31N,72.52E
1837-08-01,26.732,1.196,Ahmadabad,India,23.31N,72.52E
1837-09-01,27.065,1.482,Ahmadabad,India,23.31N,72.52E
1837-10-01,26.063,2.137,Ahmadabad,India,23.31N,72.52E
1837-11-01,23.238,2.128,Ahmadabad,India,23.31N,72.52E
1837-12-01,20.259,3.005,Ahmadabad,India,23.31N,72.52E
1838-01-01,17.041,2.395,Ahmadabad,India,23.31N,72.52E
1838-02-01,20.516,1.689,Ahmadabad,India,23.31N,72.52E
1838-03-01,25.113,1.874,Ahmadabad,India,23.31N,72.52E
1838-04-01,29.957,1.576,Ahmadabad,India,23.31N,72.52E
1838-05-01,31.79,1.32,Ahmadabad,India,23.31N,72.52E
1838-06-01,31.245,1.564,Ahmadabad,India,23.31N,72.52E
1838-07-01,29.074,2.681,Ahmadabad,India,23.31N,72.52E
1838-08-01,27.084,2.359,Ahmadabad,India,23.31N,72.52E
1838-09-01,27.252,1.457,Ahmadabad,India,23.31N,72.52E
1838-10-01,26.707,2.874,Ahmadabad,India,23.31N,72.52E
1838-11-01,23.483,2.269,Ahmadabad,India,23.31N,72.52E
1838-12-01,20.082,2.109,Ahmadabad,India,23.31N,72.52E
1839-01-01,19.633,1.815,Ahmadabad,India,23.31N,72.52E
1839-02-01,22.245,1.929,Ahmadabad,India,23.31N,72.52E
1839-03-01,24.428,1.982,Ahmadabad,India,23.31N,72.52E
1839-04-01,30.148,1.722,Ahmadabad,India,23.31N,72.52E
1839-05-01,32.056,1.271,Ahmadabad,India,23.31N,72.52E
1839-06-01,31.036,1.423,Ahmadabad,India,23.31N,72.52E
1839-07-01,28.699,2.376,Ahmadabad,India,23.31N,72.52E
1839-08-01,27.104,1.715,Ahmadabad,India,23.31N,72.52E
1839-09-01,26.716,1.45,Ahmadabad,India,23.31N,72.52E
1839-10-01,26.728,1.848,Ahmadabad,India,23.31N,72.52E
1839-11-01,22.643,1.953,Ahmadabad,India,23.31N,72.52E
1839-12-01,19.186,2.018,Ahmadabad,India,23.31N,72.52E
1840-01-01,19.844,2.02,Ahmadabad,India,23.31N,72.52E
1840-02-01,21.351,2.08,Ahmadabad,India,23.31N,72.52E
1840-03-01,25.268,1.788,Ahmadabad,India,23.31N,72.52E
1840-04-01,30.211,2.009,Ahmadabad,India,23.31N,72.52E
1840-05-01,32.574,1.671,Ahmadabad,India,23.31N,72.52E
1840-06-01,31.547,1.685,Ahmadabad,India,23.31N,72.52E
1840-07-01,28.998,1.394,Ahmadabad,India,23.31N,72.52E
1840-08-01,26.728,1.37,Ahmadabad,India,23.31N,72.52E
1840-09-01,26.706,1.311,Ahmadabad,India,23.31N,72.52E
1840-10-01,26.131,1.794,Ahmadabad,India,23.31N,72.52E
1840-11-01,22.878,2.963,Ahmadabad,India,23.31N,72.52E
1840-12-01,19.833,1.592,Ahmadabad,India,23.31N,72.52E
1841-01-01,18.728,2.259,Ahmadabad,India,23.31N,72.52E
1841-02-01,21.431,1.667,Ahmadabad,India,23.31N,72.52E
1841-03-01,24.774,2.839,Ahmadabad,India,23.31N,72.52E
1841-04-01,29.127,1.843,Ahmadabad,India,23.31N,72.52E
1841-05-01,32.025,1.54,Ahmadabad,India,23.31N,72.52E
1841-06-01,31.16,1.454,Ahmadabad,India,23.31N,72.52E
1841-07-01,28.953,1.521,Ahmadabad,India,23.31N,72.52E
1841-08-01,26.779,1.767,Ahmadabad,India,23.31N,72.52E
1841-09-01,26.861,1.265,Ahmadabad,India,23.31N,72.52E
1841-10-01,26.221,1.741,Ahmadabad,India,23.31N,72.52E
1841-11-01,23.404,1.625,Ahmadabad,India,23.31N,72.52E
1841-12-01,19.895,1.937,Ahmadabad,India,23.31N,72.52E
1842-01-01,19.03,1.83,Ahmadabad,India,23.31N,72.52E
1842-02-01,21.532,2.04,Ahmadabad,India,23.31N,72.52E
1842-03-01,26.528,2.339,Ahmadabad,India,23.31N,72.52E
1842-04-01,30.377,1.839,Ahmadabad,India,23.31N,72.52E
1842-05-01,32.212,1.246,Ahmadabad,India,23.31N,72.52E
1842-06-01,30.905,1.397,Ahmadabad,India,23.31N,72.52E
1842-07-01,28.339,1.57,Ahmadabad,India,23.31N,72.52E
1842-08-01,26.692,1.348,Ahmadabad,India,23.31N,72.52E
1842-09-01,26.756,1.463,Ahmadabad,India,23.31N,72.52E
1842-10-01,26.532,1.528,Ahmadabad,India,23.31N,72.52E
1842-11-01,23.73,1.725,Ahmadabad,India,23.31N,72.52E
1842-12-01,20.88,1.339,Ahmadabad,India,23.31N,72.52E
1843-01-01,19.581,2.124,Ahmadabad,India,23.31N,72.52E
1843-02-01,22.279,1.651,Ahmadabad,India,23.31N,72.52E
1843-03-01,25.44,1.928,Ahmadabad,India,23.31N,72.52E
1843-04-01,29.837,1.519,Ahmadabad,India,23.31N,72.52E
1843-05-01,31.784,1.334,Ahmadabad,India,23.31N,72.52E
1843-06-01,31.075,1.374,Ahmadabad,India,23.31N,72.52E
1843-07-01,28.286,1.274,Ahmadabad,India,23.31N,72.52E
1843-08-01,26.843,1.524,Ahmadabad,India,23.31N,72.52E
1843-09-01,26.902,1.021,Ahmadabad,India,23.31N,72.52E
1843-10-01,26.459,1.424,Ahmadabad,India,23.31N,72.52E
1843-11-01,23.266,1.117,Ahmadabad,India,23.31N,72.52E
1843-12-01,19.981,2.735,Ahmadabad,India,23.31N,72.52E
1844-01-01,18.966,1.421,Ahmadabad,India,23.31N,72.52E
1844-02-01,19.985,2.726,Ahmadabad,India,23.31N,72.52E
1844-03-01,25.414,2.292,Ahmadabad,India,23.31N,72.52E
1844-04-01,29.711,1.424,Ahmadabad,India,23.31N,72.52E
1844-05-01,31.79,1.19,Ahmadabad,India,23.31N,72.52E
1844-06-01,31.098,1.06,Ahmadabad,India,23.31N,72.52E
1844-07-01,28.066,1.339,Ahmadabad,India,23.31N,72.52E
1844-08-01,26.931,2.387,Ahmadabad,India,23.31N,72.52E
1844-09-01,26.605,0.988,Ahmadabad,India,23.31N,72.52E
1844-10-01,26.828,1.326,Ahmadabad,India,23.31N,72.52E
1844-11-01,23.326,1.096,Ahmadabad,India,23.31N,72.52E
1844-12-01,20.131,1.976,Ahmadabad,India,23.31N,72.52E
1845-01-01,19.621,1.745,Ahmadabad,India,23.31N,72.52E
1845-02-01,20.784,2.359,Ahmadabad,India,23.31N,72.52E
1845-03-01,26.028,1.665,Ahmadabad,India,23.31N,72.52E
1845-04-01,30.063,1.683,Ahmadabad,India,23.31N,72.52E
1845-05-01,32.278,1.34,Ahmadabad,India,23.31N,72.52E
1845-06-01,30.965,1.415,Ahmadabad,India,23.31N,72.52E
1845-07-01,28.735,1.373,Ahmadabad,India,23.31N,72.52E
1845-08-01,27.163,1.228,Ahmadabad,India,23.31N,72.52E
1845-09-01,27.197,1.248,Ahmadabad,India,23.31N,72.52E
1845-10-01,26.205,1.447,Ahmadabad,India,23.31N,72.52E
1845-11-01,23.563,1.502,Ahmadabad,India,23.31N,72.52E
1845-12-01,19.322,1.932,Ahmadabad,India,23.31N,72.52E
1846-01-01,20.692,1.946,Ahmadabad,India,23.31N,72.52E
1846-02-01,22.093,1.76,Ahmadabad,India,23.31N,72.52E
1846-03-01,27.354,2.126,Ahmadabad,India,23.31N,72.52E
1846-04-01,29.774,1.898,Ahmadabad,India,23.31N,72.52E
1846-05-01,32.526,1.583,Ahmadabad,India,23.31N,72.52E
1846-06-01,31.715,1.962,Ahmadabad,India,23.31N,72.52E
1846-07-01,29.351,1.965,Ahmadabad,India,23.31N,72.52E
1846-08-01,27.55,1.567,Ahmadabad,India,23.31N,72.52E
1846-09-01,27.266,1.78,Ahmadabad,India,23.31N,72.52E
1846-10-01,26.185,1.639,Ahmadabad,India,23.31N,72.52E
1846-11-01,23.874,1.93,Ahmadabad,India,23.31N,72.52E
1846-12-01,20.701,1.67,Ahmadabad,India,23.31N,72.52E
1847-01-01,19.79,3.166,Ahmadabad,India,23.31N,72.52E
1847-02-01,21.908,2.021,Ahmadabad,India,23.31N,72.52E
1847-03-01,25.177,1.946,Ahmadabad,India,23.31N,72.52E
1847-04-01,30.206,1.757,Ahmadabad,India,23.31N,72.52E
1847-05-01,32.027,1.467,Ahmadabad,India,23.31N,72.52E
1847-06-01,31.017,1.66,Ahmadabad,India,23.31N,72.52E
1847-07-01,28.69,1.724,Ahmadabad,India,23.31N,72.52E
1847-08-01,27.015,1.393,Ahmadabad,India,23.31N,72.52E
1847-09-01,27.298,1.424,Ahmadabad,India,23.31N,72.52E
1847-10-01,26.57,1.626,Ahmadabad,India,23.31N,72.52E
1847-11-01,23.89,1.75,Ahmadabad,India,23.31N,72.52E
1847-12-01,18.813,1.688,Ahmadabad,India,23.31N,72.52E
1848-01-01,18.902,2.616,Ahmadabad,India,23.31N,72.52E
1848-02-01,21.664,1.805,Ahmadabad,India,23.31N,72.52E
1848-03-01,25.573,1.118,Ahmadabad,India,23.31N,72.52E
1848-04-01,30.017,1.247,Ahmadabad,India,23.31N,72.52E
1848-05-01,32.04,1.402,Ahmadabad,India,23.31N,72.52E
1848-06-01,30.504,2.123,Ahmadabad,India,23.31N,72.52E
1848-07-01,28.527,1.785,Ahmadabad,India,23.31N,72.52E
1848-08-01,27.075,1.45,Ahmadabad,India,23.31N,72.52E
1848-09-01,27.226,1.57,Ahmadabad,India,23.31N,72.52E
1848-10-01,26.521,1.013,Ahmadabad,India,23.31N,72.52E
1848-11-01,23.456,1.148,Ahmadabad,India,23.31N,72.52E
1848-12-01,19.963,1.478,Ahmadabad,India,23.31N,72.52E
1849-01-01,18.589,1.366,Ahmadabad,India,23.31N,72.52E
1849-02-01,21.375,1.552,Ahmadabad,India,23.31N,72.52E
1849-03-01,26.014,1.955,Ahmadabad,India,23.31N,72.52E
1849-04-01,29.672,1.567,Ahmadabad,India,23.31N,72.52E
1849-05-01,32.272,1.204,Ahmadabad,India,23.31N,72.52E
1849-06-01,30.466,1.945,Ahmadabad,India,23.31N,72.52E
1849-07-01,28.229,1.419,Ahmadabad,India,23.31N,72.52E
1849-08-01,27.037,1.138,Ahmadabad,India,23.31N,72.52E
1849-09-01,26.707,1.319,Ahmadabad,India,23.31N,72.52E
1849-10-01,26.702,1.35,Ahmadabad,India,23.31N,72.52E
1849-11-01,24.374,1.559,Ahmadabad,India,23.31N,72.52E
1849-12-01,19.588,1.88,Ahmadabad,India,23.31N,72.52E
1850-01-01,18.149,1.475,Ahmadabad,India,23.31N,72.52E
1850-02-01,21.344,1.574,Ahmadabad,India,23.31N,72.52E
1850-03-01,25.864,2.801,Ahmadabad,India,23.31N,72.52E
1850-04-01,29.582,1.6,Ahmadabad,India,23.31N,72.52E
1850-05-01,31.839,1.091,Ahmadabad,India,23.31N,72.52E
1850-06-01,31.399,1.012,Ahmadabad,India,23.31N,72.52E
1850-07-01,28.838,1.071,Ahmadabad,India,23.31N,72.52E
1850-08-01,27.534,1.188,Ahmadabad,India,23.31N,72.52E
1850-09-01,27.474,0.93,Ahmadabad,India,23.31N,72.52E
1850-10-01,27.439,1.863,Ahmadabad,India,23.31N,72.52E
1850-11-01,23.844,2.352,Ahmadabad,India,23.31N,72.52E
1850-12-01,19.682,1.159,Ahmadabad,India,23.31N,72.52E
1851-01-01,18.415,1.939,Ahmadabad,India,23.31N,72.52E
1851-02-01,21.336,1.071,Ahmadabad,India,23.31N,72.52E
1851-03-01,25.892,1.841,Ahmadabad,India,23.31N,72.52E
1851-04-01,29.907,1.613,Ahmadabad,India,23.31N,72.52E
1851-05-01,32.646,1.201,Ahmadabad,India,23.31N,72.52E
1851-06-01,31.07,1.519,Ahmadabad,India,23.31N,72.52E
1851-07-01,28.3,1.815,Ahmadabad,India,23.31N,72.52E
1851-08-01,27.196,1.335,Ahmadabad,India,23.31N,72.52E
1851-09-01,27.515,1.082,Ahmadabad,India,23.31N,72.52E
1851-10-01,27.095,1.806,Ahmadabad,India,23.31N,72.52E
1851-11-01,23.67,1.336,Ahmadabad,India,23.31N,72.52E
1851-12-01,19.846,2.77,Ahmadabad,India,23.31N,72.52E
1852-01-01,19.424,2.136,Ahmadabad,India,23.31N,72.52E
1852-02-01,21.733,1.761,Ahmadabad,India,23.31N,72.52E
1852-03-01,25.175,1.701,Ahmadabad,India,23.31N,72.52E
1852-04-01,29.742,1.819,Ahmadabad,India,23.31N,72.52E
1852-05-01,32.405,1.513,Ahmadabad,India,23.31N,72.52E
1852-06-01,31.326,1.298,Ahmadabad,India,23.31N,72.52E
1852-07-01,28.604,1.655,Ahmadabad,India,23.31N,72.52E
1852-08-01,26.859,1.27,Ahmadabad,India,23.31N,72.52E
1852-09-01,27.328,1.224,Ahmadabad,India,23.31N,72.52E
1852-10-01,26.71,1.538,Ahmadabad,India,23.31N,72.52E
1852-11-01,23.167,1.564,Ahmadabad,India,23.31N,72.52E
1852-12-01,20.38,1.835,Ahmadabad,India,23.31N,72.52E
1853-01-01,18.699,1.667,Ahmadabad,India,23.31N,72.52E
1853-02-01,21.002,2.036,Ahmadabad,India,23.31N,72.52E
1853-03-01,25.822,1.599,Ahmadabad,India,23.31N,72.52E
1853-04-01,29.913,1.665,Ahmadabad,India,23.31N,72.52E
1853-05-01,32.758,1.17,Ahmadabad,India,23.31N,72.52E
1853-06-01,31.939,1.224,Ahmadabad,India,23.31N,72.52E
1853-07-01,29.213,1.244,Ahmadabad,India,23.31N,72.52E
1853-08-01,27.401,1.205,Ahmadabad,India,23.31N,72.52E
1853-09-01,27.683,1.166,Ahmadabad,India,23.31N,72.52E
1853-10-01,26.785,1.293,Ahmadabad,India,23.31N,72.52E
1853-11-01,23.401,1.645,Ahmadabad,India,23.31N,72.52E
1853-12-01,20.218,1.333,Ahmadabad,India,23.31N,72.52E
1854-01-01,18.889,1.497,Ahmadabad,India,23.31N,72.52E
1854-02-01,20.889,1.67,Ahmadabad,India,23.31N,72.52E
1854-03-01,26.08,1.505,Ahmadabad,India,23.31N,72.52E
1854-04-01,30.121,1.7,Ahmadabad,India,23.31N,72.52E
1854-05-01,32.842,1.33,Ahmadabad,India,23.31N,72.52E
1854-06-01,31.511,1.488,Ahmadabad,India,23.31N,72.52E
1854-07-01,29.054,1.506,Ahmadabad,India,23.31N,72.52E
1854-08-01,27.431,1.457,Ahmadabad,India,23.31N,72.52E
1854-09-01,27.34,1.28,Ahmadabad,India,23.31N,72.52E
1854-10-01,27.588,1.644,Ahmadabad,India,23.31N,72.52E
1854-11-01,24.225,1.613,Ahmadabad,India,23.31N,72.52E
1854-12-01,20.491,1.993,Ahmadabad,India,23.31N,72.52E
1855-01-01,19.763,2.005,Ahmadabad,India,23.31N,72.52E
1855-02-01,21.892,1.815,Ahmadabad,India,23.31N,72.52E
1855-03-01,,,Ahmadabad,India,23.31N,72.52E
1855-04-01,31.017,1.879,Ahmadabad,India,23.31N,72.52E
1855-05-01,33.272,1.433,Ahmadabad,India,23.31N,72.52E
1855-06-01,31.562,1.491,Ahmadabad,India,23.31N,72.52E
1855-07-01,28.777,1.519,Ahmadabad,India,23.31N,72.52E
1855-08-01,27.38,1.325,Ahmadabad,India,23.31N,72.52E
1855-09-01,27.358,1.302,Ahmadabad,India,23.31N,72.52E
1855-10-01,26.566,1.628,Ahmadabad,India,23.31N,72.52E
1855-11-01,23.633,1.58,Ahmadabad,India,23.31N,72.52E
1855-12-01,19.322,1.958,Ahmadabad,India,23.31N,72.52E
1856-01-01,19.458,1.638,Ahmadabad,India,23.31N,72.52E
1856-02-01,21.308,1.936,Ahmadabad,India,23.31N,72.52E
1856-03-01,25.744,1.846,Ahmadabad,India,23.31N,72.52E
1856-04-01,30.038,1.57,Ahmadabad,India,23.31N,72.52E
1856-05-01,,,Ahmadabad,India,23.31N,72.52E
1856-06-01,31.522,1.599,Ahmadabad,India,23.31N,72.52E
1856-07-01,28.275,1.475,Ahmadabad,India,23.31N,72.52E
1856-08-01,26.193,1.768,Ahmadabad,India,23.31N,72.52E
1856-09-01,26.8,1.524,Ahmadabad,India,23.31N,72.52E
1856-10-01,26.147,1.514,Ahmadabad,India,23.31N,72.52E
1856-11-01,23.485,1.579,Ahmadabad,India,23.31N,72.52E
1856-12-01,19.945,1.688,Ahmadabad,India,23.31N,72.52E
1857-01-01,18.616,1.656,Ahmadabad,India,23.31N,72.52E
1857-02-01,20.835,1.932,Ahmadabad,India,23.31N,72.52E
1857-03-01,25.436,1.696,Ahmadabad,India,23.31N,72.52E
1857-04-01,29.212,1.6,Ahmadabad,India,23.31N,72.52E
1857-05-01,31.805,1.303,Ahmadabad,India,23.31N,72.52E
1857-06-01,30.413,1.561,Ahmadabad,India,23.31N,72.52E
1857-07-01,28.072,1.577,Ahmadabad,India,23.31N,72.52E
1857-08-01,26.839,1.336,Ahmadabad,India,23.31N,72.52E
1857-09-01,27.114,1.304,Ahmadabad,India,23.31N,72.52E
1857-10-01,25.975,1.798,Ahmadabad,India,23.31N,72.52E
1857-11-01,23.392,1.811,Ahmadabad,India,23.31N,72.52E
1857-12-01,19.978,1.657,Ahmadabad,India,23.31N,72.52E
1858-01-01,,,Ahmadabad,India,23.31N,72.52E
1858-02-01,,,Ahmadabad,India,23.31N,72.52E
1858-03-01,,,Ahmadabad,India,23.31N,72.52E
1858-04-01,,,Ahmadabad,India,23.31N,72.52E
1858-05-01,,,Ahmadabad,India,23.31N,72.52E
1858-06-01,,,Ahmadabad,India,23.31N,72.52E
1858-07-01,,,Ahmadabad,India,23.31N,72.52E
1858-08-01,,,Ahmadabad,India,23.31N,72.52E
1858-09-01,,,Ahmadabad,India,23.31N,72.52E
1858-10-01,,,Ahmadabad,India,23.31N,72.52E
1858-11-01,,,Ahmadabad,India,23.31N,72.52E
1858-12-01,,,Ahmadabad,India,23.31N,72.52E
1859-01-01,,,Ahmadabad,India,23.31N,72.52E
1859-02-01,,,Ahmadabad,India,23.31N,72.52E
1859-03-01,,,Ahmadabad,India,23.31N,72.52E
1859-04-01,,,Ahmadabad,India,23.31N,72.52E
1859-05-01,,,Ahmadabad,India,23.31N,72.52E
1859-06-01,,,Ahmadabad,India,23.31N,72.52E
1859-07-01,,,Ahmadabad,India,23.31N,72.52E
1859-08-01,,,Ahmadabad,India,23.31N,72.52E
1859-09-01,,,Ahmadabad,India,23.31N,72.52E
1859-10-01,,,Ahmadabad,India,23.31N,72.52E
1859-11-01,,,Ahmadabad,India,23.31N,72.52E
1859-12-01,,,Ahmadabad,India,23.31N,72.52E
1860-01-01,,,Ahmadabad,India,23.31N,72.52E
1860-02-01,,,Ahmadabad,India,23.31N,72.52E
1860-03-01,,,Ahmadabad,India,23.31N,72.52E
1860-04-01,,,Ahmadabad,India,23.31N,72.52E
1860-05-01,,,Ahmadabad,India,23.31N,72.52E
1860-06-01,,,Ahmadabad,India,23.31N,72.52E
1860-07-01,,,Ahmadabad,India,23.31N,72.52E
1860-08-01,,,Ahmadabad,India,23.31N,72.52E
1860-09-01,,,Ahmadabad,India,23.31N,72.52E
1860-10-01,,,Ahmadabad,India,23.31N,72.52E
1860-11-01,,,Ahmadabad,India,23.31N,72.52E
1860-12-01,,,Ahmadabad,India,23.31N,72.52E
1861-01-01,,,Ahmadabad,India,23.31N,72.52E
1861-02-01,,,Ahmadabad,India,23.31N,72.52E
1861-03-01,,,Ahmadabad,India,23.31N,72.52E
1861-04-01,,,Ahmadabad,India,23.31N,72.52E
1861-05-01,,,Ahmadabad,India,23.31N,72.52E
1861-06-01,,,Ahmadabad,India,23.31N,72.52E
1861-07-01,,,Ahmadabad,India,23.31N,72.52E
1861-08-01,,,Ahmadabad,India,23.31N,72.52E
1861-09-01,,,Ahmadabad,India,23.31N,72.52E
1861-10-01,,,Ahmadabad,India,23.31N,72.52E
1861-11-01,,,Ahmadabad,India,23.31N,72.52E
1861-12-01,,,Ahmadabad,India,23.31N,72.52E
1862-01-01,,,Ahmadabad,India,23.31N,72.52E
1862-02-01,,,Ahmadabad,India,23.31N,72.52E
1862-03-01,,,Ahmadabad,India,23.31N,72.52E
1862-04-01,,,Ahmadabad,India,23.31N,72.52E
1862-05-01,,,Ahmadabad,India,23.31N,72.52E
1862-06-01,,,Ahmadabad,India,23.31N,72.52E
1862-07-01,,,Ahmadabad,India,23.31N,72.52E
1862-08-01,,,Ahmadabad,India,23.31N,72.52E
1862-09-01,,,Ahmadabad,India,23.31N,72.52E
1862-10-01,,,Ahmadabad,India,23.31N,72.52E
1862-11-01,,,Ahmadabad,India,23.31N,72.52E
1862-12-01,,,Ahmadabad,India,23.31N,72.52E
1863-01-01,,,Ahmadabad,India,23.31N,72.52E
1863-02-01,,,Ahmadabad,India,23.31N,72.52E
1863-03-01,,,Ahmadabad,India,23.31N,72.52E
1863-04-01,,,Ahmadabad,India,23.31N,72.52E
1863-05-01,,,Ahmadabad,India,23.31N,72.52E
1863-06-01,,,Ahmadabad,India,23.31N,72.52E
1863-07-01,,,Ahmadabad,India,23.31N,72.52E
1863-08-01,,,Ahmadabad,India,23.31N,72.52E
1863-09-01,,,Ahmadabad,India,23.31N,72.52E
1863-10-01,,,Ahmadabad,India,23.31N,72.52E
1863-11-01,,,Ahmadabad,India,23.31N,72.52E
1863-12-01,,,Ahmadabad,India,23.31N,72.52E
1864-01-01,,,Ahmadabad,India,23.31N,72.52E
1864-02-01,,,Ahmadabad,India,23.31N,72.52E
1864-03-01,,,Ahmadabad,India,23.31N,72.52E
1864-04-01,,,Ahmadabad,India,23.31N,72.52E
1864-05-01,,,Ahmadabad,India,23.31N,72.52E
